! Peter.Koehler@awi.de
! 2025.1111
! Simulated atmospheric CO2 concentration with the BICYCLE-SE model for 3 scenarios for the last 4 Myr
! 
! column 1: Age (years before 1950)
! columns 2-4: atmospheric CO2 concentration (ppm) for different scenarios
! column  2: scenario SE+3C
! column  3: scenario SE++V6C
! column  4: scenario SE++V12C
! 
! This data set is used in the following study:
! Title       : Constraints on past CO2 and climate sensitivity from global temperature and sea level reconstructions across the Plio-Pleistocene
! Author      : Peter Köhler and Peter U. Clark
! Published   : Geophysical Research Letters (submitted)
!
-3.355e+06	284.924	333.848	425.722
-3.354e+06	284.66	333.394	425.067
-3.353e+06	284.602	333.325	425.015
-3.352e+06	284.412	333.003	424.514
-3.351e+06	283.519	332.495	424.742
-3.35e+06	282.702	331.484	423.247
-3.349e+06	282.247	330.954	422.333
-3.348e+06	281.614	330.008	420.934
-3.347e+06	280.454	328.79	419.597
-3.346e+06	279.451	327.683	418.181
-3.345e+06	278.825	327.258	417.691
-3.344e+06	278.083	326.333	416.367
-3.343e+06	277.808	325.955	415.799
-3.342e+06	277.645	325.837	415.775
-3.341e+06	278.223	326.407	416.319
-3.34e+06	278.552	326.702	416.547
-3.339e+06	277.656	325.978	416.2
-3.338e+06	278.17	326.696	416.992
-3.337e+06	278.476	327.436	418.06
-3.336e+06	278.798	327.521	418.171
-3.335e+06	279.935	328.658	419.297
-3.334e+06	281.434	330.68	421.803
-3.333e+06	281.887	331.353	423.125
-3.332e+06	281.665	331.243	423.503
-3.331e+06	282.55	332.322	424.606
-3.33e+06	284.256	333.922	426.631
-3.329e+06	285.92	335.59	428.741
