! Peter.Koehler@awi.de
! 2022.1013
! Simulated atmospheric CO2 concentration with the BICYCLE-SE model for 18 scenarios for the last 5 Myr
! 
! Results shown here are raw data (no running mean)
! 
! column 1: Age (cal BP)
! columns 2-19: atmospheric CO2 concentration (ppm) for different scenarios
! column  2: scenario SE+0
! column  3: scenario SE+1
! column  4: scenario SE+2
! column  5: scenario SE+3
! column  6: scenario SE+4
! column  7: scenario SE+V2
! column  8: scenario SE+V4
! column  9: scenario SE+V6
! column 10: scenario SE++V6
! column 11: scenario SE++V12
! column 12: scenario SE++V18
! column 13: scenario SE+3S
! column 14: scenario SE+V2S
! column 15: scenario SE+V4S
! column 16: scenario SE+V6S
! column 17: scenario SE++V6S
! column 18: scenario SE++V12S
! column 19: scenario SE++V18S
! 
! This data set is used in the following study:
! Title       : Atmospheric CO2 concentration based on boron isotopes versus simulations of the global carbon cycle during the Plio-Pleistocene 
! Author      : Peter Köhler
! Published   : Paleoceanography and Paleoclimatology, 38, e2022PA004439. https://doi.org/10.1029/2022PA004439 (2023)
!
-4.852e+06	262.721	269.703	275.094	267.13	291.036	273.642	280.076	286.833	280.702	301.229	320.353	287.257	294.343	301.407	308.213	301.702	323.529	343.856
-4.851e+06	258.176	264.581	271.301	264.083	287.298	270.588	277.009	283.704	277.713	298.147	317.172	286.244	293.355	300.456	307.322	300.765	322.66	343.072
-4.85e+06	254.718	260.857	268.41	261.702	284.509	268.206	274.638	281.335	275.433	295.84	314.861	285.57	292.705	299.843	306.774	300.171	322.134	342.632
-4.849e+06	253.601	259.366	267.074	260.627	283.172	267.096	273.522	280.199	274.438	294.777	313.774	285.144	292.302	299.475	306.467	299.826	321.86	342.442
-4.848e+06	253.381	259.051	266.312	260.102	282.475	266.587	273.044	279.731	274.057	294.43	313.454	284.985	292.17	299.379	306.432	299.755	321.868	342.539
-4.847e+06	254.523	260.231	266.534	260.449	282.608	266.908	273.372	280.066	274.507	294.882	313.968	284.82	292.222	299.469	306.581	299.655	322.07	342.835
-4.846e+06	256.234	261.976	267.314	261.175	283.219	267.742	274.257	280.963	275.481	295.93	315.089	285.008	292.431	299.716	306.888	299.962	322.432	343.297
-4.845e+06	259.056	264.938	268.857	262.499	284.639	269.101	275.736	282.572	277.006	297.68	317.005	285.498	292.681	300.221	307.453	300.551	322.84	344.035
-4.844e+06	264.186	270.214	272.705	266.144	288.48	272.744	279.375	286.233	280.721	301.528	321.086	286.166	293.369	300.914	308.206	301.315	323.682	344.908
-4.843e+06	275.842	282.325	283.299	276.257	299.448	283.074	289.922	296.945	291.271	312.667	332.793	287.102	294.359	301.674	309.254	302.357	324.873	345.977
-4.842e+06	280.283	287.225	287.645	280.545	303.832	287.459	294.411	301.522	295.721	317.407	337.774	288.034	295.347	302.707	310.28	303.395	326.068	347.323
-4.841e+06	284.342	291.37	291.701	284.393	308.013	291.416	298.449	305.591	299.737	321.711	342.321	289.093	296.468	303.899	311.294	304.57	327.419	348.849
-4.84e+06	288.165	295.245	295.614	288.025	311.967	295.076	302.165	309.443	303.442	325.696	346.572	290.003	297.439	304.94	312.413	305.592	328.621	350.228
-4.839e+06	291.218	298.571	298.866	290.691	315.218	297.837	305.159	312.668	306.265	328.923	350.234	290.851	298.352	305.915	313.408	306.554	329.77	351.562
-4.838e+06	293.534	301.281	301.395	292.99	317.758	300.364	307.816	315.43	308.814	331.787	353.381	291.557	299.117	306.659	314.174	307.364	330.758	352.725
